00:41:54.180187,I,2f000aff43ff19005bfd4f41
00:41:53.830187,U,b56205010200068a98c1
00:41:54.180625,I,4f0042ff7dfff3ff42fd7141
00:41:53.834500,U,b56205010200068a98c1
00:41:53.838687,U,b56205000200068a97bc
00:41:53.845687,U,b56205010200068a98c1
00:41:54.181250,I,5b000aff91ff640063fd8941
00:41:54.181812,I,7500eafebeff66004efdc341
00:41:54.182375,I,6e00c5fe5dff340056fdc741
00:41:54.183000,I,5500defeb7ff540055fd5c41
00:41:54.183562,I,810023ff71ff6e0056fd5341
00:41:54.184187,I,a100e4fe97ff830066fd6c41
00:41:54.184750,I,55006eff77ff90003ffd9341
00:41:54.185375,I,680029ff50ff7c005bfdad41
00:41:54.185937,I,a1001dff6aff5b0053fd5b41
00:41:54.186500,I,6200ebfeb1ff580037fd4a41
00:41:54.187125,I,750023ff8aff41004cfdff40
00:41:54.187687,I,6800defe7dff780058fd2841
00:41:54.188312,I,4f000aff5dff280055fd3441
00:41:54.188875,I,55001dffbeff29002ffd4341
00:41:54.189500,I,8e000aff8aff3c001bfd5641
00:41:54.190062,I,b40010ffc4ff320069fd5341
00:41:54.190625,I,4f00fdfebeff3a006ffd7c41
00:41:54.191250,I,350062ff84ff950060fd7241
00:41:54.191812,I,3b00f1fe3dff7d0084fd8441
00:41:54.192437,I,62003cff4aff540074fd9341
00:41:54.193000,I,6e00e4feb1ff470024fd8041
00:41:54.193562,I,880004ff97ff590021fd7a41
00:41:54.194187,I,8800b8fe97ff110042fd4f41
00:41:54.194750,I,2f0023ff8aff2c005cfd6e41
00:41:54.195375,I,6800fdfec4ff630047fd3141
00:41:54.195937,I,cd000aff57ff1e000ffd1741
00:41:54.196562,I,42002aff97ff090046fd3c41
00:41:54.197125,I,9b0010ff71ffe0ff34fd2641
00:41:54.197687,I,8e0010ff7eff080075fd6041
00:41:54.198312,I,2f0004ff84ff3700a7fd7741
00:41:54.198875,I,22004fff9eff590079fd6e41
00:41:54.199500,I,810042ff7dff3c0067fd7d41
00:41:54.200062,I,480017ff57ff530015fd9741
00:41:54.200687,I,4800fdfe91ff41002ffdcb41
00:41:54.201250,I,350030ff97ff4f0072fdb341
00:41:54.201812,I,08003cff7dff72004efd4b41
00:41:54.202437,I,740017ff44ff760099fd3d41
00:41:54.203000,I,7b00bffe77ff2a0088fdac41
00:41:54.203625,I,7500e4fe7eff29004efda841
00:41:54.204187,I,8e0029ffa4ff640053fd3c41
00:41:54.204812,I,550029ff97ff5d0063fd4341
00:41:54.205375,I,68003cff77ff790050fd6b41
00:41:54.205937,I,9b001dffaaff3a0065fd7b41
00:41:54.206562,I,880003ff7dff430080fd6c41
