02:29:11.494125,I,2b018cfe07fffefd64ff4b40
02:29:11.150250,U,b56205010200068a98c1
02:29:11.494250,I,5f013ffe47ff10fe01ffff3f
02:29:11.154312,U,b56205010200068a98c1
02:29:11.161250,U,b56205000200068a97bc
02:29:11.494875,I,2501acfe8dff85fe8afe4340
02:29:11.495437,I,32014bfe07ffaffefefddc40
02:29:11.496062,I,4501d9fe1affcbfedcfd4f41
02:29:11.496625,I,f10085fe6dff7cfec6fd4741
02:29:11.497250,I,7f0132fe34ffd7fef2fd4441
02:29:11.497812,I,2b015ffe27ff01ff2afe7e41
02:29:11.498437,I,780152fe87ffe3fe20fe3c41
02:29:11.499000,I,45011efe5affe2fe86fe3841
02:29:11.499625,I,1e018bfe3aff5dfe48ffe940
02:29:11.500187,I,12016cfe1aff00fe26ff7540
02:29:11.500812,I,520138fe8dffcafd34ff3940
02:29:11.501375,I,2b015ffe74ff3afe20ff5240
02:29:11.501999,I,6b014bfeaefe7afeb2fed33f
02:29:11.502562,I,3e01d9fe94ffa8fe9efe863f
02:29:11.503187,I,0b0198fe7afff9fe93fed03f
02:29:11.503750,I,78017ffe2eff0bff2cfe8940
02:29:11.504374,I,5801a5fe3aff21ff24fee840
02:29:11.504937,I,1e014bfe21fff9fe11fe2e41
02:29:11.505562,I,5801fffd47fff2fe59fe4241
02:29:11.506124,I,650165fe07ff0dff9dfe6541
02:29:11.506750,I,850132fe67ffc9fed5fe9341
02:29:11.507312,I,25019ffe61ff61fe67feb241
02:29:11.507937,I,2b0192fe07ffccfda9fe4041
02:29:11.508499,I,38016bfe41ffcbfd8cfe1141
02:29:11.509125,I,f80072fe4eff07fe6dfe0941
02:29:11.509687,I,250158fe7aff76fe6cfef340
02:29:11.510312,I,450158fe47ffe2fe82fe2b41
02:29:11.510875,I,4b0185fe47ff4bff85fe0341
02:29:11.511437,I,450178fe54ff0effbffe3c40
02:29:11.512062,I,1f016bfe54ffc6fefafec43f
02:29:11.512624,I,580118fe0eff4ffec2fe0240
02:29:11.513250,I,45013ffe27ff5efe3bff8d40
02:29:11.513812,I,f8008bfe67ff6cfe83ffa140
02:29:11.514437,I,1f017ffe34ff56feb5ff6840
02:29:11.515000,I,c500b2fe47ff14fe2effb03f
02:29:11.515625,I,9f012bfe2eff0cfe65fecc3f
02:29:11.516187,I,05014bfe0eff10fedefdbb40
02:29:11.516812,I,df008bfe41ff80fe40fd3941
02:29:11.517375,I,1f017ffef4fec7fea6fd9a41
02:29:11.518000,I,1e0172fe54ff0aff11fe4041
02:29:11.518562,I,580178fe21ff22ff31fee840
02:29:11.519187,I,ac0145fe6dff28ff32fecf40
02:29:11.519750,I,6c0145fe6eff39fef2feca40
02:29:11.520375,I,050112fe2eff01fe3eff2241
02:29:11.520937,I,380152fe07ff04fe7bffc140
02:29:11.521562,I,3f0145fe61ffb3fe4eff5e40
02:29:11.522125,I,4b01a5fe47ffe6fe1bff1c40
02:29:11.522750,I,1801c5fe54ffa1fecdfea13f
02:29:11.523312,I,3f0158fe3aff52fe77fed03f
02:29:11.523937,I,4c0152fe54ff5efe1dfe7540
02:29:11.524500,I,1f01a5fe67ffabfe21fe4041
02:29:11.525125,I,45017ffee7fe47ff10fe4741
02:29:11.525687,I,7f014bfe47ff6aff0efeed40
02:29:11.526312,I,b20158fe67ff2cff17fefc40
02:29:11.526875,I,6b0152fe67ffc4fea4fe0241
02:29:11.527500,I,2b01f8fd14ff2afe70fe5b41
02:29:11.528062,I,ff006cfe34ff06fec8fefc41
02:29:11.528687,I,450152fe5aff53febbfe8d41
02:29:11.529250,I,4b0185feeefe47febafeae40
02:29:11.529875,I,3801ccfe34ffa3fe9ffe5640
02:29:11.530437,I,58015ffe41ff9afebefe7a40
02:29:11.531062,I,1e014bfe47ff90fe68fec740
02:29:11.531625,I,4b0118fe5aff9afe5afe0c41
02:29:11.532250,I,32012bfe2eff17ff9cfec940
02:29:11.532812,I,59016cfe41ff21ffc8fe2a40
02:29:11.533437,I,320172fe4effeefeebfe0a40
02:29:11.534000,I,5f018bfe34ff5efe58ff5d40
02:29:11.534625,I,ff0078fe74ffa7fd7cff4c40
02:29:11.535187,I,380125fe3affa7fd58ff6440
02:29:11.535750,I,780138fe3afff0fde9fe3c40
02:29:11.536375,I,3801a5fe54ff6bfe39fe9640
02:29:11.536937,I,4501dffe2dffdbfec2fdba40
02:29:11.537562,I,e50058fe6dffc2feb6fdbf40
02:29:11.538125,I,45019ffe3aff98feb3fde540
02:29:11.538750,I,320145fe34ff77fefdfde840
02:29:11.539312,I,8b011efe41ffdafe1bfe3941
02:29:11.539937,I,250165fe34ff10ff90fe1e41
02:29:11.540500,I,8c0172fe54ffaafe25ff2041
02:29:11.541125,I,180198fe5aff74fe64ffad40
02:29:11.541687,I,580112fe2efff8fd82ff0940
02:29:11.542312,I,520165fe21ff38fe3bff3240
02:29:11.542875,I,1f0138fe41ff84fe10ff5440
02:29:11.543500,I,050192fe60ff9afebafe1440
02:29:11.544062,I,250152fe1aff87fe92febf3f
02:29:11.544687,I,5201a5fe4eff86fe68fe5e40
02:29:11.545250,I,85016cfe54ffa0fe44fe0e41
02:29:11.545875,I,580158fe34fffafe03fe0d41
02:29:11.546437,I,f20058fe47ffbdfe6cfef340
02:29:11.547062,I,3f0152fe21fff7fea7fef940
02:29:11.547625,I,450152fe54ff09ffeafe1a41
02:29:11.548250,I,4b01abfe1aff55febbfec441
02:29:11.548812,I,38016cfe60ff30fed7fe8b41
02:29:11.549437,I,250172fe47ffdbfdaafe1841
02:29:11.550000,I,520132fe07ffeafda0feb940
02:29:11.550625,I,6b013ffe21ff5ffea5fee440
02:29:11.551187,I,650145fe54fffefec0fe0e41
02:29:11.551812,I,2b01acfe7affc3fe95fe5341
02:29:11.552375,I,f8005ffe5affd5fef0fe2141
02:29:11.553000,I,7201a5fe41ffe5fec2fe4440
02:29:11.553562,I,3f0152fe2dffbdfec3fef83f
02:29:11.554187,I,580125fe67ffb6fe28ff1840
02:29:11.554750,I,65010bfe01ff8bfe90ff4340
02:29:11.555375,I,1801b2fe6dff39fe94ff5d40
02:29:11.555937,I,f80085fe41fffcfd61ff6c40
02:29:11.556562,I,6501a5fe21ff2efeeafe5340
02:29:11.557125,I,380178fe21ff20fe24fe5e40
02:29:11.557750,I,2b016cfe41ff58fe9efd3e40
02:29:11.558312,I,320118fe27ffc0febdfda040
02:29:11.558937,I,380172fe74ffdffedcfd1a41
02:29:11.559500,I,650178fe1affcefef8fda441
02:29:11.560125,I,450185fe74fff5fe3efe6641
02:29:11.560687,I,e500c5fe40ffb5fe84fee140
02:29:11.561312,I,850138fe2dff5cfe19ff5f40
